"KO","logFC","logCPM","F","PValue","FDR","direction","paths"
"K04655",4.39017959654815,4.47641924243001,50.9004105915921,4.40232938764731e-10,1.36564891635754e-08,"Intertidal-enriched","Not Included in Pathway or Brite; Unclassified: genetic information processing; Protein processing"
"K01251",4.27390287026791,6.16696585332491,50.578530402166,4.86165613155293e-10,1.49242714788401e-08,"Intertidal-enriched","Metabolism; Amino acid metabolism; Cysteine and methionine metabolism | Brite Hierarchies; Protein families: metabolism; Protein phosphatases and associated proteins | Brite Hierarchies; Protein families: signaling and cellular processes; Exosome"
"K18661",5.94561150135841,5.09910306916292,59.5978423494279,5.23163313183466e-10,1.58944565355843e-08,"Intertidal-enriched","""Metabolism; Amino acid metabolism; Valine, leucine and isoleucine degradation"""
"K06978",5.18113800144167,4.84247810848124,50.2326072273964,5.4104259876528e-10,1.59445253856128e-08,"Intertidal-enriched","Not Included in Pathway or Brite; Poorly characterized; Function unknown"
"K14060",-6.60803546508307,5.77899248365441,57.921954929653,5.36216351552114e-10,1.59445253856128e-08,"Subtidal-enriched","Not Included in Pathway or Brite; Unclassified: genetic information processing; Replication and repair"
"K19691",4.94516745317376,5.58721489301476,50.2541385453926,5.37448207408063e-10,1.59445253856128e-08,"Intertidal-enriched","Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system"
"K01758",3.41145548592311,4.00487473723561,50.028989645224,5.76278755929353e-10,1.68147870665723e-08,"Intertidal-enriched","""Metabolism; Amino acid metabolism; Glycine, serine and threonine metabolism | Metabolism; Amino acid metabolism; Cysteine and methionine metabolism | Metabolism; Metabolism of other amino acids; Selenocompound metabolism | Brite Hierarchies; Protein families: signaling and cellular processes; Exosome"""
"K00499",4.90893281348732,4.73618771087337,49.8657785454906,6.06218453848976e-10,1.71781325335859e-08,"Intertidal-enriched","""Metabolism; Amino acid metabolism; Glycine, serine and threonine metabolism"""
"K07093",6.19720149144276,5.25845174783367,58.9758802036734,6.03407560115914e-10,1.71781325335859e-08,"Intertidal-enriched","Not Included in Pathway or Brite; Poorly characterized; Function unknown"
"K13581",4.37276500334497,4.43144354251401,49.9080635826763,5.98311605399182e-10,1.71781325335859e-08,"Intertidal-enriched","Cellular Processes; Cell growth and death; Cell cycle - Caulobacter | Brite Hierarchies; Protein families: signaling and cellular processes; Prokaryotic defense system"
"K08997",5.01037787125722,4.75176785463399,49.6386157364618,6.50569474148424e-10,1.82593165744324e-08,"Intertidal-enriched","Not Included in Pathway or Brite; Poorly characterized; Function unknown"
"K02282",4.57705556377406,4.58353931146549,49.4816087803829,6.83158305242872e-10,1.89930898636863e-08,"Intertidal-enriched","Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system | Brite Hierarchies; Protein families: signaling and cellular processes; Bacterial motility proteins"
"K08356",5.02874305832441,4.78476906618441,49.2953663654977,7.2399782662774e-10,1.99403887389902e-08,"Intertidal-enriched","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K00836",4.87076731339023,4.42355158491454,58.0681678526349,7.44250957290712e-10,2.03084034364419e-08,"Intertidal-enriched","""Metabolism; Amino acid metabolism; Glycine, serine and threonine metabolism | Brite Hierarchies; Protein families: metabolism; Amino acid related enzymes"""
"K18336",4.52310695948754,4.45684731899807,49.0762809680932,7.75263640125724e-10,2.0960568325234e-08,"Intertidal-enriched","Metabolism; Carbohydrate metabolism; Fructose and mannose metabolism"
"K01322",5.95996217149531,5.08087637873062,57.7778675502632,7.96205658420483e-10,2.13310734124106e-08,"Intertidal-enriched","Organismal Systems; Endocrine system; Renin-angiotensin system | Brite Hierarchies; Protein families: metabolism; Peptidases"
"K07213",3.80594669795537,4.13449172972291,48.6749578154676,8.79054953030081e-10,2.33385130322491e-08,"Intertidal-enriched","Organismal Systems; Digestive system; Mineral absorption"
"K03199",5.02253409242417,4.79769444426574,48.579161938701,9.05874182682882e-10,2.38358144318433e-08,"Intertidal-enriched","Environmental Information Processing; Membrane transport; Bacterial secretion system | Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system"
"K21645",-3.97298591190145,6.12777763022801,48.3925923577367,9.60543664075251e-10,2.50506387436262e-08,"Subtidal-enriched","Brite Hierarchies; Protein families: genetic information processing; Transcription factors"
"K13436",6.32259887866862,5.22090150916682,56.513060899521,1.07071233610063e-09,2.76788531095486e-08,"Intertidal-enriched","Organismal Systems; Environmental adaptation; Plant-pathogen interaction | Brite Hierarchies; Protein families: metabolism; Protein kinases"
"K10498",5.46932105147857,6.63502904045605,47.9019102871354,1.12108303308845e-09,2.87289712914058e-08,"Intertidal-enriched","Brite Hierarchies; Protein families: genetic information processing; Ubiquitin system"
"K02516",6.22422171637247,5.15459111595251,56.0683758188302,1.18927182730133e-09,3.02136558194569e-08,"Intertidal-enriched","Genetic Information Processing; Translation; RNA transport | Environmental Information Processing; Signal transduction; MAPK signaling pathway - yeast | Cellular Processes; Cell growth and death; Cell cycle - yeast | Brite Hierarchies; Protein families: genetic information processing; Spliceosome | Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins"
"K08256",6.09984361317488,5.1817391840612,55.9673045687554,1.21807794548558e-09,3.06809889345811e-08,"Intertidal-enriched","Metabolism; Glycan biosynthesis and metabolism; Lipoarabinomannan (LAM) biosynthesis | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases"
"K09931",6.13891800175238,5.20519807615982,55.797435889413,1.2681402280965e-09,3.16712648491559e-08,"Intertidal-enriched","Not Included in Pathway or Brite; Poorly characterized; Function unknown"
"K15660",5.88747559407343,5.09253053872687,55.537562559232,1.34891431590958e-09,3.34054662939962e-08,"Intertidal-enriched","Brite Hierarchies; Protein families: metabolism; Polyketide biosynthesis proteins"
"K08234",4.7691546775094,4.64905672416692,47.1617552571057,1.41711628746964e-09,3.48020141597752e-08,"Intertidal-enriched","Not Included in Pathway or Brite; Unclassified: metabolism; Amino acid metabolism"
"K08738",4.75301242128512,5.61172211417302,47.0362998983105,1.47474746328382e-09,3.59180229280779e-08,"Intertidal-enriched","Environmental Information Processing; Signal transduction; Two-component system | Cellular Processes; Cell growth and death; Apoptosis | Cellular Processes; Cell growth and death; Apoptosis - fly | Cellular Processes; Cell growth and death; Apoptosis - multiple species | Cellular Processes; Cell growth and death; p53 signaling pathway | Human Diseases; Cancers: Overview; Pathways in cancer | Human Diseases; Cancers: Specific types; Colorectal cancer | Human Diseases; Cancers: Specific types; Small cell lung cancer | Human Diseases; Neurodegenerative diseases; Alzheimer disease | Human Diseases; Neurodegenerative diseases; Parkinson disease | Human Diseases; Neurodegenerative diseases; Amyotrophic lateral sclerosis (ALS) | Human Diseases; Neurodegenerative diseases; Huntington disease | Human Diseases; Cardiovascular diseases; Viral myocarditis | Human Diseases; Endocrine and metabolic diseases; Non-alcoholic fatty liver disease (NAFLD) | Human Diseases; Infectious diseases: Bacterial; Legionellosis | Human Diseases; Infectious diseases: Bacterial; Tuberculosis | Human Diseases; Infectious diseases: Viral; Human immunodeficiency virus 1 infection | Human Diseases; Infectious diseases: Viral; Influenza A | Human Diseases; Infectious diseases: Viral; Hepatitis B | Human Diseases; Infectious diseases: Viral; Hepatitis C | Human Diseases; Infectious diseases: Viral; Herpes simplex infection | Human Diseases; Infectious diseases: Viral; Human cytomegalovirus infection | Human Diseases; Infectious diseases: Viral; Kaposi sarcoma-associated herpesvirus infection | Human Diseases; Infectious diseases: Viral; Epstein-Barr virus infection | Human Diseases; Infectious diseases: Parasitic; Toxoplasmosis | Human Diseases; Drug resistance: Antineoplastic; Platinum drug resistance"
"K00335",4.42652107145115,6.05421005876991,47.0082421160854,1.48796248071203e-09,3.59428313988389e-08,"Intertidal-enriched","Metabolism; Energy metabolism; Oxidative phosphorylation"
"K01192",4.89776097476766,4.62689094217223,46.8437063843945,1.56794240076256e-09,3.75668801223354e-08,"Intertidal-enriched","Metabolism; Glycan biosynthesis and metabolism; Other glycan degradation | Cellular Processes; Transport and catabolism; Lysosome"
"K02291",5.02334685912526,4.98252413024602,46.7140923927892,1.63404645854151e-09,3.81439724878507e-08,"Intertidal-enriched","Metabolism; Metabolism of terpenoids and polyketides; Carotenoid biosynthesis | Brite Hierarchies; Protein families: metabolism; Prenyltransferases"
"K03326",-3.93990214676883,6.7876128861708,46.7132577329429,1.63448128767693e-09,3.81439724878507e-08,"Subtidal-enriched","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K07160",5.9929877319887,5.04931161440148,54.7099422887099,1.64380200405736e-09,3.81439724878507e-08,"Intertidal-enriched","Metabolism; Metabolism of other amino acids; Glutathione metabolism"
"K12256",5.53340063412224,4.86039407710142,54.7315075808015,1.63532154486379e-09,3.81439724878507e-08,"Intertidal-enriched","Metabolism; Amino acid metabolism; Arginine and proline metabolism | Brite Hierarchies; Protein families: metabolism; Amino acid related enzymes"
"K01426",5.97728100988647,5.13538580029445,54.4912538880767,1.73243297759767e-09,3.98865623826588e-08,"Intertidal-enriched","Metabolism; Amino acid metabolism; Arginine and proline metabolism | Metabolism; Amino acid metabolism; Phenylalanine metabolism | Metabolism; Amino acid metabolism; Tryptophan metabolism | Metabolism; Xenobiotics biodegradation and metabolism; Aminobenzoate degradation | Metabolism; Xenobiotics biodegradation and metabolism; Styrene degradation"
"K08714",4.45222224266037,4.52996828203187,46.3340128670694,1.84488005398284e-09,4.21462133262592e-08,"Intertidal-enriched","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K09972",4.91774847087371,5.15329597138198,46.2696914863002,1.88323290664635e-09,4.26914413529752e-08,"Intertidal-enriched","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K02051",4.19001760321873,6.21450207068947,45.7955818164014,2.19240469515756e-09,4.93207376841933e-08,"Intertidal-enriched","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K16514",4.91011070972471,4.70145081900394,45.7502823880571,2.22455069448966e-09,4.96647795201593e-08,"Intertidal-enriched","Metabolism; Xenobiotics biodegradation and metabolism; Benzoate degradation"
"K06592",5.59056222851008,8.39282067043178,45.6971180333197,2.2628958209584e-09,5.01410074012361e-08,"Intertidal-enriched","Environmental Information Processing; Signaling molecules and interaction; Cell adhesion molecules (CAMs) | Cellular Processes; Cellular community - eukaryotes; Adherens junction | Brite Hierarchies; Protein families: signaling and cellular processes; Cell adhesion molecules | Brite Hierarchies; Protein families: signaling and cellular processes; CD molecules"
"K01968",4.72057588003672,4.66466054732541,45.5660814419843,2.36033087144116e-09,5.11462873392433e-08,"Intertidal-enriched","""Metabolism; Amino acid metabolism; Valine, leucine and isoleucine degradation"""
"K12800",6.65223675652256,5.57688084244744,53.2426812329471,2.34331350987296e-09,5.11462873392433e-08,"Intertidal-enriched","Cellular Processes; Cell growth and death; Necroptosis | Organismal Systems; Immune system; NOD-like receptor signaling pathway | Organismal Systems; Immune system; C-type lectin receptor signaling pathway | Human Diseases; Infectious diseases: Bacterial; Pertussis | Human Diseases; Infectious diseases: Viral; Influenza A | Brite Hierarchies; Protein families: genetic information processing; Membrane trafficking | Brite Hierarchies; Protein families: signaling and cellular processes; Pattern recognition receptors"
"K18422",-6.30976205240095,5.56162238325254,51.9709525665737,2.33120328292631e-09,5.11462873392433e-08,"Subtidal-enriched","Brite Hierarchies; Protein families: genetic information processing; Messenger RNA biogenesis | Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins"
